n,plugin,get_time,activation_time,mode
1318,wp-to-twitter,1.4095380306243896,3.6364715099334717,default
1319,wp-total-hacks,0.07788991928100586,0.8828542232513428,modified
1320,wp-twitter-feeds,0.21776986122131348,0.8603782653808594,default
1321,wp-ultimate-csv-importer,0.08578920364379883,7.56242561340332,default
1322,wp-updates-notifier,0.0649721622467041,1.1419932842254639,modified
1323,wp-user-avatar,0.24384498596191406,1.0288496017456055,default
1324,wp-useronline,0.0800478458404541,8.010371208190918,modified
1325,wp-video-lightbox,0.059293508529663086,1.8364448547363281,default
1326,wp-visual-icon-fonts,0.07391786575317383,0.7610838413238525,default
1327,wp125,0.3922288417816162,4.131678581237793,default
1328,wpcat2tag-importer,0.07515382766723633,0.8050012588500977,modified
1329,wpdatatables,0.5278072357177734,7.60202431678772,modified
1330,wpdiscuz,0.12370824813842773,5.548979759216309,modified
1331,wpforms-lite,0.23272371292114258,1.9315245151519775,modified
1332,wpfront-notification-bar,0.050147056579589844,0.8932144641876221,modified
1333,wpfront-scroll-top,0.07018566131591797,0.8158566951751709,modified
1334,wpfront-user-role-editor,0.15742731094360352,2.7752537727355957,modified
1335,wpgform,0.06975865364074707,1.0419268608093262,default
1336,wpglobus,0.2388005256652832,2.8337602615356445,default
1337,wpide,0.046286582946777344,0.945366382598877,modified
1338,wpmandrill,0.06931161880493164,0.8693737983703613,modified
1339,wpml-widgets,0.0718529224395752,0.7761518955230713,modified
1340,wpremote,0.9357407093048096,0.8356742858886719,modified
1341,wps-hide-login,0.07357978820800781,0.7986257076263428,default
1342,wptouch,0.2544443607330322,1.5181879997253418,default
1343,ws-facebook-likebox,0.2182626724243164,0.8067505359649658,modified
1344,wufoo-shortcode,0.06569719314575195,0.8110506534576416,modified
1345,wunderground,0.42441773414611816,0.8696165084838867,default
1346,www-xml-sitemap-generator-org,0.86063551902771,11.860379934310913,default
1347,wysija-newsletters,1.2658324241638184,1.6961755752563477,default
1348,wysiwyg-widgets,0.31812262535095215,0.8657209873199463,modified
1349,xcloner-backup-and-restore,0.07551693916320801,0.7784762382507324,modified
1350,xml-sitemap-feed,1.267906665802002,1.5360298156738281,modified
1351,xml-sitemaps,0.07756710052490234,0.9015908241271973,modified
1352,xml-sitemaps-for-videos,0.07011008262634277,0.9183778762817383,modified
1353,yandex-metrica,0.07187819480895996,0.8579502105712891,modified
1354,yandex-metrika,0.07031941413879395,0.8673295974731445,modified
1355,yet-another-related-posts-plugin,0.6198329925537109,1.4536776542663574,default
1356,yet-another-stars-rating,0.5705792903900146,5.813693284988403,default
1357,yikes-inc-easy-custom-woocommerce-product-tabs,0.2312159538269043,1.1319160461425781,modified
1358,yikes-inc-easy-mailchimp-extender,2.1776461601257324,2.6309025287628174,modified
1359,yith-essential-kit-for-woocommerce-1,0.09778952598571777,1.7086842060089111,modified
1360,yith-maintenance-mode,0.06935358047485352,0.8647670745849609,modified
1361,yith-woocommerce-ajax-navigation,0.05298447608947754,1.061772346496582,modified
1362,yith-woocommerce-ajax-search,0.06448101997375488,0.9578554630279541,modified
1363,yith-woocommerce-catalog-mode,0.0837256908416748,0.9813868999481201,modified
1364,yith-woocommerce-compare,0.06669998168945312,1.05903959274292,modified
1365,yith-woocommerce-quick-view,0.06620669364929199,0.9954817295074463,modified
1366,yith-woocommerce-social-login,0.06864404678344727,0.9813897609710693,modified
1367,yith-woocommerce-wishlist,0.06283020973205566,1.007108449935913,modified
1368,yith-woocommerce-zoom-magnifier,0.0739896297454834,1.033433198928833,modified
1369,yop-poll,0.07740974426269531,17.49631118774414,modified
1370,youtube-channel,0.23384571075439453,1.3816485404968262,default
1371,youtube-channel-gallery,0.23438119888305664,1.2049498558044434,default
1372,youtube-embed,0.5257172584533691,1.459214210510254,default
1373,youtube-embed-plus,0.0871577262878418,1.2073078155517578,default
1374,youtube-video-player,0.08203744888305664,1.0440058708190918,default
1375,youtube-widget-responsive,0.22685718536376953,1.037456750869751,default
1376,yuzo-related-post,0.06803131103515625,0.9349033832550049,default
1377,zero-spam,2.5023369789123535,0.8739221096038818,default
1378,zopim-live-chat,0.0775301456451416,0.8784599304199219,modified
